13
7 0.0026881720 0.0053763441 0.5456989247 0.2970430108 0.0362903226 0.0967741935 0.0161290323
5 0.1173333333 0.7386666667 0.0240000000 0.0813333333 0.0386666667
4 0.0039893617 0.9481382979 0.0292553191 0.0186170213
14 0.0132625995 0.0053050398 0.0079575597 0.0490716180 0.0729442971 0.1273209549 0.1989389920 0.1883289125 0.1007957560 0.0795755968 0.0755968170 0.0251989390 0.0477453581 0.0079575597
8 0.0133333333 0.1706666667 0.0653333333 0.4053333333 0.1840000000 0.0680000000 0.0920000000 0.0013333333
18 0.0013368984 0.0040106952 0.0066844920 0.0026737968 0.0106951872 0.0254010695 0.0347593583 0.0748663102 0.0882352941 0.1323529412 0.1871657754 0.1417112299 0.1122994652 0.0882352941 0.0494652406 0.0334224599 0.0040106952 0.0026737968
18 0.0040983607 0.0054644809 0.0068306011 0.0232240437 0.0915300546 0.3374316940 0.1338797814 0.0286885246 0.0642076503 0.0969945355 0.0136612022 0.0054644809 0.0040983607 0.1325136612 0.0081967213 0.0396174863 0.0027322404 0.0013661202
3 0.5066489362 0.2898936170 0.2034574468
12 0.0052910053 0.4060846561 0.0330687831 0.0132275132 0.0145502646 0.0079365079 0.3399470899 0.0079365079 0.1534391534 0.0079365079 0.0013227513 0.0092592593
12 0.0486111111 0.3000000000 0.0013888889 0.1361111111 0.4333333333 0.0250000000 0.0236111111 0.0208333333 0.0069444444 0.0013888889 0.0013888889 0.0013888889
3 0.8822751323 0.1124338624 0.0052910053
4 0.5106100796 0.0331564987 0.4257294430 0.0305039788
15 0.0386666667 0.4186666667 0.0306666667 0.0800000000 0.2786666667 0.0906666667 0.0120000000 0.0040000000 0.0053333333 0.0040000000 0.0080000000 0.0160000000 0.0053333333 0.0013333333 0.0066666667
216	162
1	3	6	2	2	2	2	4	9	4	5	11	12	6	7	1	2	2	2	4	4	1	1	1	3	2	8
2	3	4	2	2	2	2	6	7	2	4	8	12	9	10	1	2	2	7	2	4	1	1	1	3	5	5
3	3	4	2	2	2	2	8	8	2	7	9	11	10	10	1	2	2	7	4	5	1	2	1	4	2	9
4	3	3	2	2	2	2	7	9	4	4	11	12	14	14	2	2	2	6	2	5	1	1	1	1	5	11
5	3	4	2	2	2	2	7	9	2	4	10	12	14	16	1	2	2	7	2	5	1	1	1	1	2	2
6	3	3	2	2	2	2	4	7	2	4	11	14	10	13	1	2	2	10	5	5	1	1	1	1	2	2
7	4	7	1	2	2	2	8	11	4	6	14	16	6	6	1	2	7	9	2	5	1	1	1	3	2	5
8	3	3	2	2	2	2	2	5	2	5	13	13	6	14	1	1	7	12	4	4	1	1	1	1	1	6
9	3	4	1	1	2	2	5	8	4	5	10	12	6	7	1	1	2	7	2	5	1	1	3	3	1	2
10	3	4	1	2	2	4	1	5	4	4	9	9	6	6	2	3	7	9	5	8	1	2	3	3	2	5
11	3	4	2	2	2	2	8	11	2	4	14	16	6	16	1	2	2	2	4	5	1	1	1	3	2	2
12	4	4	2	2	2	4	6	10	4	5	11	14	7	10	1	2	7	7	2	5	1	1	3	3	4	5
13	4	4	1	2	2	2	11	11	3	3	9	13	6	6	1	2	2	2	5	5	1	1	1	2	2	5
14	3	4	2	2	2	2	6	9	2	7	13	15	6	16	1	2	2	7	2	5	1	1	3	4	2	2
15	3	3	1	2	2	2	5	11	5	6	11	11	6	16	2	3	2	7	5	5	1	1	3	3	2	12
16	3	3	2	4	2	2	8	10	2	4	11	15	9	14	2	2	2	2	4	5	1	1	3	3	2	3
17	4	6	1	2	2	4	6	7	5	5	9	14	6	12	1	2	2	2	5	7	1	1	1	3	2	3
18	3	4	2	2	2	2	6	7	4	4	11	15	6	14	1	1	7	7	2	4	1	1	3	3	2	2
19	3	4	2	2	2	2	7	8	2	5	12	14	6	8	1	2	2	8	4	5	1	1	1	3	2	2
20	3	3	2	2	2	2	10	13	5	5	6	10	8	14	1	2	7	7	2	4	1	1	3	3	2	5
21	4	4	2	2	2	2	5	6	4	4	7	10	5	9	1	3	2	7	2	2	1	2	1	3	2	4
22	4	4	2	2	2	2	6	8	2	6	7	10	6	7	1	1	7	7	2	5	1	1	1	1	2	6
23	3	3	2	4	2	2	5	7	2	4	-5	-5	7	14	2	2	3	9	4	5	1	1	1	3	2	5
24	3	3	2	2	2	3	10	11	3	4	7	10	6	6	1	3	2	7	2	5	1	1	1	3	2	11
25	3	5	2	4	2	2	5	5	5	7	11	15	9	10	1	3	2	6	1	8	1	1	3	3	2	2
26	3	6	1	2	2	2	7	7	4	7	12	15	7	10	1	3	2	9	4	8	1	2	1	1	2	2
27	3	4	1	2	2	2	5	6	4	7	6	13	6	16	1	2	4	7	2	5	1	1	3	3	1	5
28	3	3	2	2	2	2	7	8	4	6	8	16	14	16	1	1	2	8	1	2	1	1	1	3	2	2
29	4	6	2	2	2	2	7	9	4	4	13	13	9	14	1	2	3	7	2	5	1	1	3	3	2	3
30	3	3	2	2	2	2	8	14	5	6	13	13	6	16	1	3	2	7	5	5	1	1	1	3	5	6
31	3	3	2	2	2	2	7	7	5	5	1	16	6	10	1	3	2	7	5	5	1	1	1	1	5	5
32	3	7	2	4	-5	-5	7	9	4	5	8	9	6	6	1	2	2	9	5	5	1	1	1	1	2	5
33	3	4	2	2	2	2	6	8	5	7	10	11	6	6	1	2	2	7	4	5	1	1	1	3	2	4
34	4	4	2	2	2	2	6	7	4	4	9	11	6	9	1	3	2	7	2	5	1	1	2	3	2	2
35	4	4	2	5	2	2	4	11	4	4	11	13	8	10	3	3	2	2	2	4	1	2	1	1	2	6
36	3	6	1	2	2	2	8	11	4	4	10	15	6	6	2	2	2	9	2	4	1	1	3	3	2	2
37	3	4	1	2	2	2	7	7	2	4	10	12	6	6	1	2	2	2	2	5	1	1	1	3	2	6
38	3	4	2	2	2	2	7	8	4	5	10	11	6	14	1	1	2	7	2	8	1	1	3	3	2	5
39	3	3	2	2	2	2	7	9	3	4	13	16	6	9	1	3	2	7	2	2	1	2	1	1	2	4
40	3	6	2	5	2	2	5	14	2	6	4	10	6	6	1	2	2	9	2	5	1	2	1	3	1	2
41	3	4	2	2	2	2	7	10	3	4	11	11	6	10	1	3	2	9	7	7	1	1	1	3	2	7
42	3	3	2	2	2	2	7	11	4	4	8	11	4	6	1	1	7	7	5	11	1	1	1	1	2	5
43	3	3	2	2	2	2	4	9	4	4	7	13	5	10	1	1	2	7	5	5	1	1	1	3	2	5
44	3	3	2	2	2	2	8	9	4	4	11	14	6	6	2	2	2	2	2	5	1	2	1	1	2	5
45	3	3	2	2	2	2	4	6	2	7	14	15	6	10	1	1	2	2	2	5	1	1	1	1	5	6
46	3	3	2	2	2	4	9	10	4	5	12	14	5	7	1	1	2	7	4	4	1	1	1	1	2	5
47	3	3	2	2	2	2	6	11	4	7	8	15	6	10	2	3	7	7	2	4	1	1	1	3	5	5
48	3	4	2	2	2	2	4	8	2	2	9	13	6	9	1	2	3	7	5	5	1	2	1	3	2	5
49	6	6	2	2	2	2	7	7	4	4	13	14	7	14	2	3	2	2	2	5	1	1	2	3	2	4
50	3	3	2	2	2	2	7	13	2	2	10	14	5	14	3	3	2	7	2	5	1	1	1	3	5	5
51	4	6	2	2	1	2	10	12	4	4	13	14	6	6	2	3	7	9	4	5	1	1	1	1	2	3
52	3	3	2	2	2	2	1	8	2	4	11	12	6	7	1	3	7	7	2	5	1	1	3	3	2	4
53	3	4	2	2	2	2	6	8	4	5	9	12	10	15	1	3	2	9	5	5	1	2	3	3	5	6
54	4	4	2	2	2	2	5	9	4	5	9	12	6	6	2	2	2	2	4	4	1	2	1	3	2	2
55	3	5	2	4	2	2	7	11	4	7	10	13	6	8	1	1	2	9	2	5	1	1	1	3	2	5
56	3	4	2	4	2	2	7	11	4	7	8	16	6	7	1	3	2	7	-5	-5	1	1	3	3	6	9
57	3	3	1	4	2	2	6	9	5	7	8	11	6	8	1	1	2	7	2	5	1	1	1	1	1	4
58	2	2	2	2	2	2	9	10	2	6	10	13	14	14	2	2	7	10	1	1	1	1	1	3	12	12
59	3	4	2	2	2	2	5	6	2	4	3	10	2	6	1	3	2	3	1	4	1	1	1	4	2	5
60	3	5	2	2	2	2	9	11	4	7	8	14	6	16	1	2	7	7	4	5	1	1	1	1	2	2
61	3	3	2	2	2	2	6	8	5	5	8	12	6	7	1	2	7	7	5	5	1	1	1	4	4	5
62	3	4	2	4	2	2	7	8	4	4	12	13	6	7	3	3	7	9	5	5	1	1	2	3	2	2
63	3	3	2	2	2	2	8	8	4	4	13	14	-5	-5	1	1	2	7	5	5	1	2	1	3	2	5
64	3	4	1	2	2	2	6	13	4	5	8	10	9	14	1	2	2	9	-5	-5	1	2	1	1	2	5
65	4	7	2	2	2	2	7	8	2	6	7	14	6	6	2	2	2	9	2	5	1	1	1	3	2	2
66	3	4	2	2	2	2	7	7	2	3	11	13	6	14	1	3	2	3	2	5	1	2	1	4	2	5
67	3	3	1	2	2	3	6	7	2	4	11	14	4	5	1	2	2	7	2	5	1	1	1	1	2	2
68	4	6	2	2	2	2	8	12	2	7	10	12	7	10	1	3	7	7	1	2	1	1	1	1	2	5
69	3	4	2	2	2	2	6	6	3	4	8	9	7	15	1	1	7	7	5	6	1	2	1	3	1	6
70	3	3	4	4	2	2	6	10	1	5	13	14	7	9	1	3	7	7	2	5	1	1	1	1	2	5
71	3	4	2	2	2	2	7	8	4	4	10	11	6	14	1	3	2	7	1	5	1	1	1	1	6	6
72	3	5	2	5	2	2	7	11	2	4	10	11	7	8	1	3	7	7	2	5	1	2	1	3	2	2
73	3	3	2	2	2	3	7	11	3	4	12	16	7	16	1	1	2	7	2	5	1	1	3	3	2	5
74	4	4	2	2	2	2	8	11	2	4	8	10	5	7	1	2	2	9	1	2	1	1	1	1	2	6
75	3	3	3	4	2	2	6	8	4	6	10	10	7	10	3	3	2	7	2	6	1	1	1	1	2	3
76	3	4	2	2	2	2	1	10	5	7	10	11	7	9	2	2	2	9	5	6	1	1	1	1	2	3
77	3	4	2	2	2	2	7	8	5	6	11	15	6	6	1	3	7	7	-5	-5	1	1	1	3	1	4
78	3	3	2	2	2	2	6	7	2	4	9	10	6	6	1	2	3	9	1	5	1	2	1	1	5	6
79	4	5	2	2	2	2	6	7	2	7	6	9	1	10	1	1	7	9	2	2	1	2	1	3	5	6
80	4	4	2	2	2	2	6	8	4	4	3	11	6	7	1	3	2	7	1	5	1	2	3	4	2	3
81	4	4	2	2	2	2	9	11	4	5	10	13	5	7	1	2	2	7	2	5	1	2	1	3	2	6
82	4	4	2	5	2	2	4	6	4	6	8	11	6	14	1	1	2	9	2	2	1	2	1	4	2	5
83	4	6	2	4	2	2	8	8	4	5	10	11	7	14	1	1	9	9	2	9	1	2	3	3	2	2
84	3	3	2	2	2	2	8	12	2	4	9	12	6	9	1	1	3	9	2	5	1	2	1	1	2	2
85	3	3	2	3	2	2	8	11	3	6	10	12	7	14	1	3	7	9	2	6	1	1	3	3	1	6
86	3	4	1	5	2	2	5	8	4	7	10	12	5	6	1	1	9	9	-5	-5	1	2	3	3	4	5
87	3	3	1	2	2	2	5	8	3	4	9	11	6	14	1	1	2	7	2	5	1	1	1	3	2	4
88	3	4	-5	-5	2	2	6	7	4	7	16	18	4	7	2	2	1	2	2	8	1	1	1	3	2	2
89	4	4	2	2	2	2	7	12	2	4	6	14	6	18	1	3	2	7	2	4	1	1	1	1	2	5
90	4	6	2	2	2	2	7	8	4	4	7	11	4	16	1	1	7	9	2	5	1	1	1	2	2	2
91	4	6	2	2	2	2	7	9	3	5	9	13	6	7	1	2	2	7	4	5	1	1	3	3	2	5
92	3	3	2	2	2	2	3	8	4	4	8	15	6	14	1	2	7	7	4	5	1	2	3	3	1	5
93	3	4	1	2	2	2	6	8	4	7	10	13	5	6	1	2	2	9	2	2	1	1	1	3	2	5
94	4	6	2	4	2	2	7	8	2	5	11	14	7	14	1	3	2	7	5	5	1	3	3	4	2	6
95	4	4	2	2	2	2	8	11	2	4	8	12	5	7	1	1	2	7	4	5	1	1	2	3	2	2
96	6	6	2	2	2	2	7	10	4	7	10	12	6	10	1	1	2	2	2	2	1	1	1	3	2	4
97	4	7	2	4	2	2	5	9	2	4	13	15	6	9	1	3	2	2	5	6	1	1	2	2	2	5
98	3	4	2	2	2	2	6	9	2	4	10	15	7	10	1	2	6	9	2	5	1	2	1	3	5	5
99	3	4	4	5	2	3	6	7	4	5	8	12	7	10	1	2	2	2	2	2	1	2	1	3	2	2
100	3	3	2	2	2	2	6	13	3	4	9	10	7	14	2	3	2	2	2	5	1	1	1	3	1	2
101	1	4	2	2	2	2	6	9	3	7	10	14	10	14	1	2	7	10	4	5	1	1	2	3	2	13
102	3	4	2	2	2	2	5	14	2	3	11	15	10	14	1	2	2	12	5	7	1	1	3	3	2	2
103	3	6	2	2	2	2	9	10	1	4	12	15	6	7	1	1	2	7	2	2	1	1	3	3	2	2
104	4	4	5	5	2	2	6	8	4	5	6	12	1	6	1	1	2	7	5	5	1	2	3	3	2	3
105	3	3	2	2	2	2	7	9	4	4	7	16	7	9	2	3	2	4	1	2	1	1	1	3	2	5
106	4	5	2	2	2	4	7	12	5	5	9	11	-5	-5	2	2	7	9	4	5	1	1	1	3	3	5
107	3	4	1	2	2	2	7	9	4	4	11	13	6	6	1	2	2	7	2	5	1	2	1	1	2	5
108	6	6	1	2	2	2	11	11	1	4	13	14	6	7	3	3	2	7	2	5	1	1	1	3	2	12
109	3	3	2	4	2	4	4	11	4	4	7	11	6	10	1	2	2	7	2	2	1	1	1	3	2	5
110	3	5	1	2	2	2	3	8	4	6	12	13	5	6	1	1	2	2	5	5	1	1	1	1	2	2
111	3	4	2	2	2	2	7	8	4	6	10	12	5	6	1	2	2	5	5	5	1	1	1	1	5	6
112	4	6	2	2	2	2	7	8	2	5	10	15	5	14	1	1	9	9	5	8	1	2	3	3	1	2
113	4	6	2	2	2	2	7	10	4	4	9	12	6	7	1	2	7	9	1	5	1	1	1	1	2	2
114	3	4	2	2	2	2	5	9	2	4	10	12	5	6	1	3	2	9	2	5	1	1	1	3	-5	-5
115	3	6	2	2	2	2	1	9	4	7	5	13	9	14	1	1	2	7	5	5	1	1	1	3	2	4
116	4	5	2	2	2	2	6	12	4	7	9	10	6	14	2	3	5	9	2	5	1	1	1	3	2	5
117	3	3	2	2	2	2	7	10	3	5	-5	-5	6	16	1	3	2	7	5	5	1	1	1	1	-5	-5
118	4	6	2	2	2	2	5	10	4	4	12	12	-5	-5	1	3	2	9	5	5	1	2	1	3	1	5
119	2	3	2	2	2	2	11	13	4	5	12	16	4	7	1	1	7	9	1	1	1	1	1	1	2	5
120	3	4	1	2	3	4	6	7	2	7	9	10	6	14	1	1	5	7	2	5	1	2	1	1	5	10
121	3	3	2	2	2	2	10	10	4	5	11	11	10	10	1	1	2	4	1	1	1	1	1	3	5	5
122	3	3	2	5	2	2	10	11	4	4	10	12	6	16	3	3	2	7	2	6	1	1	3	3	2	2
123	3	6	1	1	2	2	10	11	-5	-5	10	10	6	10	1	2	7	7	5	5	1	1	1	3	5	6
124	3	3	1	2	2	2	5	8	4	5	12	12	6	8	1	1	7	7	2	5	1	1	1	3	2	2
125	3	6	2	2	2	2	4	8	4	6	9	11	14	14	1	2	7	9	-5	-5	1	1	1	3	2	6
126	3	3	2	2	2	2	8	13	3	3	6	7	10	13	2	2	7	7	1	5	1	1	1	3	5	15
127	3	3	2	2	2	2	4	8	4	7	7	10	7	16	1	2	2	9	5	5	1	1	1	3	4	5
128	4	4	1	2	2	2	7	11	4	4	10	12	6	14	1	2	2	9	2	4	1	1	3	3	2	6
129	3	4	1	2	2	2	8	13	7	7	11	11	5	7	3	3	7	7	5	5	1	1	1	3	1	5
130	3	6	2	2	1	2	6	6	5	5	12	13	-5	-5	1	2	7	7	5	5	1	1	1	3	2	5
131	3	3	2	2	2	3	8	10	5	5	9	11	6	14	1	3	7	7	2	5	1	1	1	1	2	5
132	3	3	1	2	2	2	5	6	4	5	10	12	6	8	2	3	9	9	1	5	1	1	1	1	5	7
133	3	4	2	2	2	2	4	13	4	5	9	9	5	6	1	2	2	7	2	8	1	2	1	3	1	2
134	3	3	2	2	2	2	5	7	4	7	10	11	9	10	1	2	2	7	2	4	1	1	1	1	6	6
135	3	6	2	2	2	2	5	7	2	2	13	17	4	6	1	2	7	9	1	2	1	1	1	3	2	8
136	3	4	1	5	2	3	7	8	4	5	14	16	6	7	1	1	2	2	5	5	1	2	1	3	2	5
137	3	6	2	2	2	2	8	11	5	6	11	16	6	6	1	1	7	7	2	5	1	2	1	3	2	2
138	3	3	2	2	2	2	8	10	3	5	12	14	7	7	1	3	7	9	2	5	1	1	1	1	5	5
139	3	3	2	2	2	3	4	7	4	5	10	12	5	14	1	2	2	7	2	4	1	1	1	3	2	11
140	3	3	1	2	2	2	9	13	3	5	11	12	3	6	2	2	2	2	1	7	2	2	1	3	1	6
141	3	3	2	3	2	2	8	14	2	7	12	14	5	15	1	1	2	9	5	5	1	1	1	3	2	5
142	3	3	2	2	2	2	8	9	4	4	12	13	5	14	2	2	2	7	4	4	1	1	1	1	5	5
143	3	3	2	2	2	2	1	6	2	4	12	14	9	14	2	3	7	9	4	5	1	1	3	3	4	6
144	3	3	2	2	2	2	8	13	4	5	8	11	2	6	1	3	2	3	4	5	1	1	3	3	4	5
145	3	3	2	2	2	2	7	8	3	4	9	10	4	6	3	3	2	9	2	8	1	1	1	3	1	5
146	4	5	1	4	2	2	5	8	4	5	7	9	6	10	2	3	3	7	1	5	1	1	1	3	1	2
147	3	6	-5	-5	2	2	10	11	2	3	9	14	6	8	1	2	7	9	5	6	1	1	3	4	5	10
148	3	4	1	2	2	2	7	7	1	4	8	11	6	10	1	1	2	7	2	9	1	1	3	3	5	6
149	3	3	2	2	2	2	6	8	4	4	6	8	6	7	2	3	7	9	1	4	1	1	1	3	7	9
150	3	4	2	2	2	2	7	11	5	6	11	15	7	14	1	2	7	9	2	5	1	1	1	1	2	4
151	3	6	2	2	2	2	11	13	2	6	8	9	5	7	1	3	2	2	2	2	1	1	3	3	2	2
152	4	6	1	4	2	2	6	8	2	4	10	12	6	7	1	2	2	7	2	8	1	1	1	2	5	6
153	3	3	2	2	2	2	6	7	4	5	8	10	2	10	1	2	2	9	1	2	1	1	1	3	5	10
154	3	6	2	4	2	2	7	10	4	5	11	11	4	9	1	1	2	7	2	5	1	1	1	1	2	2
155	3	3	2	2	2	2	6	8	2	5	15	15	6	7	1	1	2	9	5	5	1	1	1	3	1	7
156	3	4	4	4	2	2	6	6	2	4	9	11	5	6	1	1	3	9	2	4	1	1	1	3	5	7
157	3	3	2	2	2	2	5	7	2	4	10	11	6	10	1	1	2	3	2	5	1	2	3	3	2	6
158	3	3	1	3	2	2	5	8	4	4	12	14	6	15	1	1	3	9	2	5	1	1	1	3	5	6
159	3	4	2	4	2	2	1	11	4	5	12	14	6	10	1	2	2	7	4	4	1	1	3	3	3	5
160	3	4	1	2	2	2	5	6	4	5	6	9	10	14	1	2	2	7	-5	-5	1	1	1	2	3	15
161	3	6	-5	-5	2	2	6	10	4	5	11	11	7	11	1	3	7	9	2	5	2	2	3	3	2	3
162	3	6	2	2	2	2	4	7	4	5	13	14	4	10	1	3	2	7	2	7	1	2	1	1	4	6
163	3	3	1	1	2	2	7	7	3	5	-5	-5	-5	-5	1	2	7	7	2	5	1	1	-5	-5	2	2
164	2	3	1	2	2	3	4	10	2	4	7	14	5	6	3	3	2	7	4	5	1	1	3	3	2	2
165	3	3	2	5	2	2	8	9	2	5	7	12	10	14	1	2	7	7	2	5	1	1	1	3	5	6
166	3	4	1	2	2	2	8	13	5	5	9	15	14	14	1	2	7	7	5	5	1	2	1	4	2	5
167	3	4	1	1	2	2	6	7	5	5	6	9	10	14	1	1	2	2	2	5	2	2	1	1	5	6
168	3	6	2	2	2	2	7	9	4	4	8	14	6	7	2	2	2	2	2	5	1	1	1	1	4	5
169	3	4	1	2	2	2	7	9	3	4	11	11	-5	-5	1	2	7	9	2	6	1	1	3	3	1	4
170	3	3	2	4	2	4	8	8	4	7	7	10	5	5	1	2	2	2	2	2	1	1	1	1	2	5
171	3	5	2	2	2	2	9	9	3	5	14	16	5	9	1	1	7	7	2	5	1	1	3	3	2	6
172	3	4	2	2	2	2	8	10	3	5	9	10	6	10	2	2	2	7	2	7	1	1	1	3	5	5
173	-5	-5	2	2	2	2	7	7	3	4	8	10	5	10	1	2	2	4	4	6	1	1	1	3	2	5
174	4	5	2	5	2	2	8	10	3	5	10	13	7	11	1	1	2	9	4	5	1	1	1	3	4	6
175	3	3	1	4	2	2	1	11	2	6	8	9	6	6	1	2	2	2	2	4	1	2	1	3	5	6
176	3	4	2	2	2	2	7	8	4	6	10	12	6	16	1	2	2	9	2	5	1	1	1	3	5	6
177	3	6	2	2	2	2	6	9	2	4	8	12	6	10	2	3	2	2	2	5	1	1	1	1	1	2
178	6	6	2	2	2	2	6	7	2	3	10	13	5	6	1	1	2	7	5	5	1	2	1	3	3	4
179	3	3	2	4	2	2	6	8	3	5	10	13	6	14	2	3	8	9	4	5	1	1	1	3	4	5
180	3	3	1	4	2	2	7	9	2	4	11	12	-5	-5	1	2	2	3	5	7	1	1	1	3	2	3
181	4	5	2	2	2	2	4	8	2	5	11	11	6	14	2	2	9	9	4	7	1	2	3	3	2	2
182	3	3	1	2	2	2	7	7	4	6	14	14	4	7	2	2	2	3	2	5	1	1	1	2	5	5
183	4	6	2	2	2	2	6	9	2	4	10	11	6	10	2	3	2	2	2	8	1	1	1	1	5	5
184	3	4	2	2	2	2	3	10	4	4	9	16	10	11	1	2	2	2	2	2	1	1	1	1	2	6
185	3	4	2	2	2	2	8	12	2	4	11	12	6	6	1	2	2	2	3	5	1	1	1	1	2	2
186	4	4	2	3	2	2	6	12	4	6	13	14	6	7	3	3	9	9	2	4	1	1	1	3	2	6
187	3	6	2	2	2	4	6	8	4	7	10	11	6	16	1	2	2	2	5	5	1	2	1	3	2	5
188	3	4	1	2	2	2	12	13	4	5	8	14	6	9	1	1	2	7	2	4	1	2	3	3	2	4
189	-5	-5	1	1	2	2	7	8	4	7	10	14	5	6	1	1	3	7	2	4	1	1	3	3	4	5
190	3	6	2	4	2	2	2	7	2	5	11	13	6	9	1	2	2	9	1	5	1	2	1	1	2	4
191	3	4	2	4	2	2	8	12	2	2	8	9	6	9	1	3	2	10	5	5	1	2	3	4	2	6
192	3	3	2	2	2	2	7	7	4	6	8	9	5	11	1	2	2	7	5	5	1	1	1	1	5	5
193	4	5	1	3	2	2	7	8	2	4	12	12	6	14	1	3	9	9	1	4	1	1	1	3	1	4
194	3	4	1	2	2	2	8	11	5	6	11	15	7	14	3	3	7	9	2	5	1	2	1	3	2	15
195	3	4	2	3	2	2	5	8	2	2	8	12	5	7	1	1	3	7	2	5	1	1	3	3	2	6
196	3	4	2	2	2	2	1	9	2	4	12	13	4	12	1	3	2	7	2	5	1	1	1	2	2	5
197	3	5	4	4	2	2	5	7	4	4	9	16	4	14	1	3	2	2	2	5	1	1	1	3	2	5
198	3	4	2	4	2	2	6	11	2	4	11	12	5	8	2	3	2	7	5	5	1	1	1	3	2	4
199	3	4	2	2	2	2	6	11	2	3	8	8	5	6	1	2	2	2	2	4	1	1	1	1	2	15
200	3	4	2	2	2	2	5	7	4	6	10	12	6	14	2	3	5	9	-5	-5	1	2	1	2	2	2
201	3	4	2	2	2	2	5	8	2	4	12	14	6	6	1	2	5	7	2	9	1	1	1	1	2	2
202	3	4	2	4	2	2	10	11	2	4	12	16	6	14	1	1	7	7	2	5	1	1	3	3	-5	-5
203	3	3	2	2	2	4	7	8	5	5	7	10	3	14	2	3	2	9	5	5	1	1	1	3	5	6
204	3	4	2	2	2	2	7	10	2	7	11	14	2	14	1	1	7	7	4	5	1	1	1	3	2	9
205	3	3	2	4	2	2	6	9	3	6	9	13	14	14	2	3	4	7	4	7	1	1	1	3	5	5
206	3	3	2	2	2	3	7	10	2	6	12	16	6	16	1	2	2	2	5	6	1	1	3	4	5	6
207	3	6	4	5	2	2	3	7	4	5	5	14	9	10	2	3	7	7	1	5	1	2	3	3	3	5
208	4	4	2	2	2	4	5	7	4	4	10	13	5	9	2	2	7	7	5	5	1	1	1	3	5	12
209	3	4	1	1	2	2	6	9	4	5	12	14	6	7	1	2	2	7	2	8	1	1	3	3	2	5
210	3	6	1	1	2	2	6	6	5	6	10	12	4	7	1	1	2	7	5	5	1	1	3	4	5	11
211	3	4	2	2	2	2	8	10	1	2	9	11	6	6	2	3	2	9	5	5	1	1	1	3	1	2
212	3	3	1	2	1	2	7	8	2	4	11	13	5	10	1	2	2	7	5	5	1	1	3	3	2	2
213	3	4	2	4	2	2	3	7	4	4	7	12	6	9	1	1	2	5	-5	-5	1	1	1	1	2	2
214	3	3	2	2	2	2	1	6	1	5	9	11	10	14	1	2	2	7	2	4	1	1	1	3	5	13
215	3	6	1	5	2	2	5	8	4	4	9	11	6	6	1	3	3	9	2	5	1	1	1	4	2	5
216	3	6	2	4	2	2	6	8	5	7	9	15	6	9	1	1	7	9	2	5	1	1	1	1	2	2

1	4	4	1	2	2	2	8	13	2	2	11	14	14	14	1	1	2	7	5	6	2	2	1	3	2	4
2	3	4	2	2	2	2	8	10	1	4	10	11	6	9	1	2	2	5	2	4	1	1	1	3	5	5
3	4	4	2	2	2	2	5	12	5	7	6	12	7	16	1	2	2	7	5	7	1	2	1	1	2	2
4	3	3	2	4	2	2	9	11	5	7	8	11	6	7	1	2	7	7	2	5	1	2	3	3	2	2
5	3	3	2	4	2	2	7	9	3	5	9	11	5	14	2	3	7	9	2	5	1	1	3	3	2	5
6	3	4	2	2	2	2	6	9	4	4	11	11	6	8	1	2	2	2	2	5	1	1	1	2	2	3
7	-5	-5	2	2	2	2	5	8	3	4	11	13	6	10	1	2	9	9	5	5	1	1	3	3	2	3
8	3	7	1	2	2	2	8	12	4	4	12	12	6	7	1	3	2	11	2	4	1	1	1	3	2	4
9	3	5	2	2	2	3	6	8	2	4	11	14	5	16	2	3	2	9	4	5	1	1	1	1	4	5
10	3	7	2	2	2	2	6	13	4	7	11	13	-5	-5	1	2	7	9	5	5	1	1	2	4	2	2
11	7	7	2	2	2	2	6	7	4	6	11	13	6	10	1	3	2	2	2	4	1	1	3	4	2	13
