APCL100, 0.997935361, 0.014905946
APCL101, 0.997935165, 0.014906105
APCL102, 0.997935165, 0.014906105
APCL103, 0.997923386, 0.014902927
APCL104, 0.997923386, 0.014902927
APCL105, 0.997923386, 0.014902927
APCL106, 0.997923386, 0.014902927
APCL107, 0.997921396, 0.014902188
APCL108, 0.997919592, 0.014901487
APCL111, 0.997893529, 0.014889099
APCL124, 0.997570472, 0.014165556
APCL125, 0.997570472, 0.014165556
APCL126, 0.997571669, 0.014168949
APCL127, 0.997571669, 0.014168949
APCL128, 0.997571646, 0.014168828
APCL129, 0.997571669, 0.014168949
APCL130, 0.997571669, 0.014168949
APCL131, 0.997571676, 0.014168927
APCL132, 0.997571678, 0.01416927
APCL133, 0.99757163, 0.014169262
APCL134, 0.99757163, 0.014169262
APCL135, 0.99757163, 0.014169262
APCL136, 0.99757163, 0.014169262
APCL139, 0.99757183, 0.01416947
APCL140, 0.997572291, 0.014170175
APCL141, 0.997572513, 0.014170768
APCL142, 0.997572714, 0.014171265
APCL143, 0.997572714, 0.014171265
APCL144, 0.997572696, 0.014171411
APCL145, 0.997572696, 0.014171411
APCL162, 0.998611222, 0.016026105
APCL163, 0.998612486, 0.016026938
APCL165, 0.998612456, 0.016027288
APCL166, 0.998612456, 0.016027288
APCL171, 0.998501148, 0.016012398
APCL172, 0.998501221, 0.016012487
APCL173, 0.998501221, 0.016012487
APCL176, 0.998496775, 0.016011503
APCL177, 0.998496775, 0.016011503
APCL182, 0.998604199, 0.016027931
APCL187, 0.998565791, 0.016019527
APCL190, 0.998565616, 0.016019602
APCL191, 0.998565616, 0.016019602
APCL192, 0.998565616, 0.016019602
APCL193, 0.998565616, 0.016019602
APCL194, 0.998565045, 0.016020053
APCL195, 0.998565045, 0.016020053
APCL196, 0.998538797, 0.016025224
APCL197, 0.998540139, 0.016023961
APCL198, 0.998540139, 0.016023961
APCL199, 0.998050126, 0.015496366
APCL200, 0.998050126, 0.015496366
APCL201, 0.998050126, 0.015496366
APCL202, 0.998050195, 0.015496237
APCL203, 0.998050195, 0.015496237
APCL204, 0.998050195, 0.015496237
APCL205, 0.998050195, 0.015496237
APCL206, 0.998050544, 0.015496906
APCL207, 0.998050544, 0.015496906
APCL208, 0.998050248, 0.015498605
APCL21, 0.999719158, 0.015865606
APCL212, 0.998058881, 0.015518965
APCL217, 0.99803922, 0.015473099
APCL218, 0.99803922, 0.015473099
APCL219, 0.998039832, 0.015475632
APCL220, 0.998040838, 0.015476453
APCL221, 0.998114471, 0.015551424
APCL222, 0.998114524, 0.0155516
APCL223, 0.998114524, 0.0155516
APCL224, 0.998114524, 0.0155516
APCL225, 0.99811502, 0.015552988
APCL240, 0.999296179, 0.017058323
APCL241, 0.999296179, 0.017058323
APCL242, 0.999296179, 0.017058323
APCL243, 0.999297015, 0.017059167
APCL244, 0.99929697, 0.017062763
APCL245, 0.999296653, 0.017062942
APCL246, 0.999295869, 0.017066497
APCL247, 0.999295869, 0.017066497
APCL248, 0.999295859, 0.017069014
APCL249, 0.999295859, 0.017069014
APCL250, 0.999295926, 0.017071311
APCL251, 0.999295926, 0.017071311
APCL252, 0.999295926, 0.017071311
APCL253, 0.999295038, 0.017076848
APCL254, 0.999295575, 0.01707971
APCL255, 0.999295575, 0.01707971
APCL256, 0.999295575, 0.01707971
APCL257, 0.999295386, 0.017080185
